zipcode,zone,city,state,latitude,longitude,trange
44116,6b,ROCKY RIVER,OH,41.47,-81.85,-5 to 0
44117,6a,EUCLID,OH,41.59,-81.51,-10 to -5
44118,6a,CLEVELAND,OH,41.47,-81.67,-10 to -5
44119,6b,CLEVELAND,OH,41.47,-81.67,-5 to 0
44120,6a,CLEVELAND,OH,41.47,-81.67,-10 to -5
44121,6a,CLEVELAND,OH,41.47,-81.67,-10 to -5
44122,6a,BEACHWOOD,OH,41.47,-81.5,-10 to -5
44123,6b,EUCLID,OH,41.59,-81.51,-5 to 0
44124,6a,CLEVELAND,OH,41.47,-81.67,-10 to -5
44125,6a,CLEVELAND,OH,41.47,-81.67,-10 to -5
44126,6b,CLEVELAND,OH,41.47,-81.67,-5 to 0
44127,6b,CLEVELAND,OH,41.47,-81.67,-5 to 0
44128,6a,CLEVELAND,OH,41.47,-81.67,-10 to -5
44129,6a,CLEVELAND,OH,41.47,-81.67,-10 to -5
44130,6a,CLEVELAND,OH,41.47,-81.67,-10 to -5
44131,6a,INDEPENDENCE,OH,41.38,-81.64,-10 to -5
44132,6b,EUCLID,OH,41.59,-81.51,-5 to 0
44133,5b,NORTH ROYALTON,OH,41.31,-81.74,-15 to -10
44134,6a,CLEVELAND,OH,41.47,-81.67,-10 to -5
44135,6b,CLEVELAND,OH,41.47,-81.67,-5 to 0
44136,6a,STRONGSVILLE,OH,41.31,-81.83,-10 to -5
44137,6a,MAPLE HEIGHTS,OH,41.4,-81.56,-10 to -5
44138,6a,OLMSTED FALLS,OH,41.36,-81.9,-10 to -5
44139,5b,SOLON,OH,41.38,-81.44,-15 to -10
44140,6b,BAY VILLAGE,OH,41.48,-81.92,-5 to 0
44141,6a,BRECKSVILLE,OH,41.3,-81.61,-10 to -5
44142,6b,BROOKPARK,OH,41.4,-81.82,-5 to 0
44143,6a,CLEVELAND,OH,41.47,-81.67,-10 to -5
44144,6a,CLEVELAND,OH,41.47,-81.67,-10 to -5
44145,6b,WESTLAKE,OH,41.45,-81.92,-5 to 0
44146,6a,BEDFORD,OH,41.39,-81.53,-10 to -5
44147,5b,BROADVIEW HEIGHTS,OH,41.31,-81.67,-15 to -10
44149,6a,STRONGSVILLE,OH,41.31,-81.85,-10 to -5
44216,6a,CLINTON,OH,40.92,-81.63,-10 to -5
45827,6a,CLOVERDALE,OH,41.01,-84.3,-10 to -5
43410,6a,CLYDE,OH,41.3,-82.97,-10 to -5
45828,6a,COLDWATER,OH,40.48,-84.63,-10 to -5
44826,6a,COLLINS,OH,41.22,-82.47,-10 to -5
44408,6a,COLUMBIANA,OH,40.88,-80.68,-10 to -5
44028,6a,COLUMBIA STATION,OH,41.31,-81.94,-10 to -5
45830,6a,COLUMBUS GROVE,OH,40.91,-84.05,-10 to -5
44030,6b,CONNEAUT,OH,41.92,-80.57,-5 to 0
45831,6a,CONTINENTAL,OH,41.09,-84.26,-10 to -5
45832,6a,CONVOY,OH,40.91,-84.7,-10 to -5
44410,6a,CORTLAND,OH,41.33,-80.72,-10 to -5
44827,6a,CRESTLINE,OH,40.78,-82.73,-10 to -5
44217,6a,CRESTON,OH,40.97,-81.9,-10 to -5
43412,6b,CURTICE,OH,41.63,-83.31,-5 to 0
43511,6a,CUSTAR,OH,41.28,-83.84,-10 to -5
43541,6a,MILTON CENTER,OH,41.3,-83.82,-10 to -5
44221,6b,CUYAHOGA FALLS,OH,41.16,-81.52,-5 to 0
44223,6b,CUYAHOGA FALLS,OH,41.16,-81.52,-5 to 0
44224,6b,STOW,OH,41.17,-81.43,-5 to 0
43413,6a,CYGNET,OH,41.24,-83.64,-10 to -5
44618,6a,DALTON,OH,40.79,-81.69,-10 to -5
44411,6a,DEERFIELD,OH,41.03,-81.05,-10 to -5
43512,6a,DEFIANCE,OH,41.28,-84.36,-10 to -5
44620,6a,DELLROY,OH,40.55,-81.19,-10 to -5
45833,6a,DELPHOS,OH,40.84,-84.33,-10 to -5
43515,6a,DELTA,OH,41.57,-84,-10 to -5
44621,6a,DENNISON,OH,40.39,-81.32,-10 to -5
43516,6a,DESHLER,OH,41.2,-83.9,-10 to -5
44412,6a,DIAMOND,OH,41.09,-81.04,-10 to -5
43917,6a,DILLONVALE,OH,40.19,-80.77,-10 to -5
45835,6a,DOLA,OH,40.78,-83.69,-10 to -5
44032,5b,DORSET,OH,41.65,-80.66,-15 to -10
44622,6a,DOVER,OH,40.52,-81.47,-10 to -5
44230,6a,DOYLESTOWN,OH,40.97,-81.69,-10 to -5
44624,6a,DUNDEE,OH,40.58,-81.6,-10 to -5
45836,6a,DUNKIRK,OH,40.78,-83.64,-10 to -5
43920,6a,EAST LIVERPOOL,OH,40.63,-80.56,-10 to -5
44413,6a,EAST PALESTINE,OH,40.83,-80.54,-10 to -5
44625,6a,EAST ROCHESTER,OH,40.76,-81.01,-10 to -5
44626,6a,EAST SPARTA,OH,40.66,-81.35,-10 to -5
43517,5b,EDGERTON,OH,41.44,-84.74,-15 to -10
43518,5b,EDON,OH,41.55,-84.76,-15 to -10
43416,6a,ELMORE,OH,41.47,-83.29,-10 to -5
44035,6a,ELYRIA,OH,41.37,-82.1,-10 to -5
44039,6a,NORTH RIDGEVILLE,OH,41.38,-82.01,-10 to -5
44417,6a,FARMDALE,OH,41.39,-80.66,-10 to -5
43521,6a,FAYETTE,OH,41.67,-84.32,-10 to -5
45840,6a,FINDLAY,OH,41.04,-83.64,-10 to -5
43977,6a,FLUSHING,OH,40.14,-81.06,-10 to -5
45843,6a,FOREST,OH,40.8,-83.51,-10 to -5
45844,6a,FORT JENNINGS,OH,40.9,-84.29,-10 to -5
45845,6a,FORT LORAMIE,OH,40.34,-84.37,-10 to -5
45846,6a,FORT RECOVERY,OH,40.41,-84.77,-10 to -5
44830,6a,FOSTORIA,OH,41.15,-83.41,-10 to -5
44418,6a,FOWLER,OH,41.33,-80.6,-10 to -5
44627,6a,FREDERICKSBURG,OH,40.67,-81.86,-10 to -5
43973,6a,FREEPORT,OH,40.21,-81.26,-10 to -5
43420,6a,FREMONT,OH,41.35,-83.11,-10 to -5
44833,6a,GALION,OH,40.73,-82.79,-10 to -5
44231,6a,GARRETTSVILLE,OH,41.28,-81.09,-10 to -5
44040,6a,GATES MILLS,OH,41.53,-81.41,-10 to -5
44041,6a,GENEVA,OH,41.79,-80.94,-10 to -5
43430,6a,GENOA,OH,41.51,-83.36,-10 to -5
43431,6a,GIBSONBURG,OH,41.38,-83.32,-10 to -5
44420,6a,GIRARD,OH,41.15,-80.69,-10 to -5
44628,5b,GLENMONT,OH,40.51,-82.09,-15 to -10
44629,6a,GNADENHUTTEN,OH,40.35,-81.43,-10 to -5
44044,6a,GRAFTON,OH,41.28,-82.03,-10 to -5
43522,6a,GRAND RAPIDS,OH,41.41,-83.86,-10 to -5
43432,6b,GRAYTOWN,OH,41.52,-83.26,-5 to 0
44836,6a,GREEN SPRINGS,OH,41.25,-83.05,-10 to -5
44837,6a,GREENWICH,OH,41.03,-82.51,-10 to -5
45849,6a,GROVER HILL,OH,41.01,-84.47,-10 to -5
43524,6a,HAMLER,OH,41.23,-84.03,-10 to -5
43930,6a,HAMMONDSVILLE,OH,40.58,-80.72,-10 to -5
44423,5b,HANOVERTON,OH,40.75,-80.93,-15 to -10
45850,6a,HARROD,OH,40.7,-83.92,-10 to -5
44632,6a,HARTVILLE,OH,40.96,-81.33,-10 to -5
43525,6a,HASKINS,OH,41.46,-83.7,-10 to -5
45851,6a,HAVILAND,OH,41.01,-84.58,-10 to -5
43435,6a,HELENA,OH,41.33,-83.29,-10 to -5
43526,6a,HICKSVILLE,OH,41.29,-84.76,-10 to -5
44233,6a,HINCKLEY,OH,41.23,-81.73,-10 to -5
44234,6a,HIRAM,OH,41.31,-81.14,-10 to -5
43527,6a,HOLGATE,OH,41.24,-84.12,-10 to -5
43528,6a,HOLLAND,OH,41.62,-83.7,-10 to -5
44633,6a,HOLMESVILLE,OH,40.62,-81.92,-10 to -5
44235,6a,HOMERVILLE,OH,41.02,-82.12,-10 to -5
44634,6a,HOMEWORTH,OH,40.85,-81.05,-10 to -5
43976,6a,HOPEDALE,OH,40.32,-80.89,-10 to -5
44425,6a,HUBBARD,OH,41.16,-80.56,-10 to -5
44236,6a,HUDSON,OH,41.24,-81.45,-10 to -5
44046,5b,HUNTSBURG,OH,41.53,-81.05,-15 to -10
44839,6b,HURON,OH,41.39,-82.56,-5 to 0
43932,6b,IRONDALE,OH,40.57,-80.72,-5 to 0
43933,6a,JACOBSBURG,OH,39.95,-80.88,-10 to -5
44047,5b,JEFFERSON,OH,41.73,-80.76,-15 to -10
44840,6a,JEROMESVILLE,OH,40.8,-82.19,-10 to -5
43986,6a,JEWETT,OH,40.36,-81,-10 to -5
44841,6a,KANSAS,OH,41.21,-83.32,-10 to -5
44427,5b,KENSINGTON,OH,40.7,-80.93,-15 to -10
44240,6a,KENT,OH,41.14,-81.36,-10 to -5
44241,6a,STREETSBORO,OH,41.23,-81.34,-10 to -5
44243,6a,KENT,OH,41.14,-81.36,-10 to -5
44637,6a,KILLBUCK,OH,40.49,-81.98,-10 to -5
44048,6a,KINGSVILLE,OH,41.85,-80.64,-10 to -5
44428,6a,KINSMAN,OH,41.43,-80.57,-10 to -5
44050,6a,LAGRANGE,OH,41.23,-82.12,-10 to -5
44429,6a,LAKE MILTON,OH,41.09,-80.95,-10 to -5
43440,6b,LAKESIDE MARBLEHEAD,OH,41.52,-82.78,-5 to 0
44638,6a,LAKEVILLE,OH,40.63,-82.15,-10 to -5
44430,6a,LEAVITTSBURG,OH,41.24,-80.9,-10 to -5
44431,6a,LEETONIA,OH,40.87,-80.76,-10 to -5
45856,6a,LEIPSIC,OH,41.09,-83.98,-10 to -5
43532,6a,LIBERTY CENTER,OH,41.44,-84,-10 to -5
45801,6a,LIMA,OH,40.74,-84.11,-10 to -5
45804,6a,LIMA,OH,40.74,-84.11,-10 to -5
45805,6a,LIMA,OH,40.74,-84.11,-10 to -5
45806,6a,LIMA,OH,40.68,-84.12,-10 to -5
45807,6a,LIMA,OH,40.74,-84.11,-10 to -5
45809,6a,GOMER,OH,40.81,-84.13,-10 to -5
43442,6a,LINDSEY,OH,41.42,-83.22,-10 to -5
44432,6a,LISBON,OH,40.77,-80.76,-10 to -5
44253,6a,LITCHFIELD,OH,41.16,-82.02,-10 to -5
44254,6a,LODI,OH,41.03,-82.01,-10 to -5
44052,6a,LORAIN,OH,41.44,-82.18,-10 to -5
44053,6a,LORAIN,OH,41.44,-82.18,-10 to -5
44054,6a,SHEFFIELD LAKE,OH,41.48,-82.09,-10 to -5
44055,6a,LORAIN,OH,41.44,-82.18,-10 to -5
44842,5b,LOUDONVILLE,OH,40.63,-82.23,-15 to -10
44641,6a,LOUISVILLE,OH,40.83,-81.26,-10 to -5
44436,6a,LOWELLVILLE,OH,41.04,-80.54,-10 to -5
44843,5b,LUCAS,OH,40.7,-82.42,-15 to -10
43443,6a,LUCKEY,OH,41.45,-83.48,-10 to -5
43533,6a,LYONS,OH,41.69,-84.07,-10 to -5
43534,6a,MC CLURE,OH,41.37,-83.94,-10 to -5
45858,6a,MC COMB,OH,41.1,-83.78,-10 to -5
44844,6a,MC CUTCHENVILLE,OH,40.96,-83.26,-10 to -5
44437,6a,MC DONALD,OH,41.16,-80.72,-10 to -5
44057,6a,MADISON,OH,41.77,-81.05,-10 to -5
44643,6a,MAGNOLIA,OH,40.65,-81.29,-10 to -5
43535,6a,MALINTA,OH,41.31,-84.03,-10 to -5
44644,6a,MALVERN,OH,40.68,-81.18,-10 to -5
44902,6a,MANSFIELD,OH,40.76,-82.52,-10 to -5
44903,6a,MANSFIELD,OH,40.76,-82.52,-10 to -5
44904,5b,MANSFIELD,OH,40.76,-82.52,-15 to -10
44905,6a,MANSFIELD,OH,40.76,-82.52,-10 to -5
44906,6a,MANSFIELD,OH,40.76,-82.52,-10 to -5
44907,6a,MANSFIELD,OH,40.76,-82.52,-10 to -5
44255,6a,MANTUA,OH,41.28,-81.22,-10 to -5
45860,6a,MARIA STEIN,OH,40.39,-84.51,-10 to -5
43536,6a,MARK CENTER,OH,41.29,-84.63,-10 to -5
44645,6a,MARSHALLVILLE,OH,40.9,-81.73,-10 to -5
43445,6b,MARTIN,OH,41.58,-83.3,-5 to 0
43935,6b,MARTINS FERRY,OH,40.1,-80.72,-5 to 0
44646,6a,MASSILLON,OH,40.78,-81.52,-10 to -5
44647,6a,MASSILLON,OH,40.78,-81.52,-10 to -5
44438,6a,MASURY,OH,41.23,-80.53,-10 to -5
43537,6a,MAUMEE,OH,41.57,-83.65,-10 to -5
44651,6a,MECHANICSTOWN,OH,40.62,-80.95,-10 to -5
44256,6a,MEDINA,OH,41.13,-81.86,-10 to -5
45862,6a,MENDON,OH,40.67,-84.51,-10 to -5
44060,6b,MENTOR,OH,41.69,-81.33,-5 to 0
43540,6a,METAMORA,OH,41.71,-83.9,-10 to -5
44062,6a,MIDDLEFIELD,OH,41.45,-81.07,-10 to -5
45863,6a,MIDDLE POINT,OH,40.85,-84.44,-10 to -5
44846,6a,MILAN,OH,41.28,-82.6,-10 to -5
43447,6b,MILLBURY,OH,41.56,-83.42,-5 to 0
44654,6a,MILLERSBURG,OH,40.55,-81.91,-10 to -5
44656,6a,MINERAL CITY,OH,40.6,-81.36,-10 to -5
44440,6a,MINERAL RIDGE,OH,41.13,-80.76,-10 to -5
44657,6a,MINERVA,OH,40.72,-81.1,-10 to -5
43938,6b,MINGO JUNCTION,OH,40.32,-80.61,-5 to 0
45865,6a,MINSTER,OH,40.39,-84.37,-10 to -5
44260,6a,MOGADORE,OH,41.05,-81.4,-10 to -5
43542,6a,MONCLOVA,OH,41.56,-83.76,-10 to -5
44847,6a,MONROEVILLE,OH,41.24,-82.7,-10 to -5
43543,5b,MONTPELIER,OH,41.58,-84.6,-15 to -10
44064,5b,MONTVILLE,OH,41.6,-81.05,-15 to -10
45867,6a,MOUNT BLANCHARD,OH,40.89,-83.55,-10 to -5
45868,6a,MOUNT CORY,OH,40.93,-83.82,-10 to -5
44262,6b,MUNROE FALLS,OH,41.13,-81.43,-5 to 0
43545,6a,NAPOLEON,OH,41.39,-84.12,-10 to -5
44662,6a,NAVARRE,OH,40.72,-81.52,-10 to -5
44441,6a,NEGLEY,OH,40.76,-80.55,-10 to -5
44849,6a,NEVADA,OH,40.81,-83.13,-10 to -5
43548,6a,NEW BAVARIA,OH,41.2,-84.16,-10 to -5
45869,6a,NEW BREMEN,OH,40.43,-84.38,-10 to -5
44065,5b,NEWBURY,OH,41.47,-81.23,-15 to -10
45871,6a,NEW KNOXVILLE,OH,40.49,-84.31,-10 to -5
44851,6a,NEW LONDON,OH,41.07,-82.4,-10 to -5
44442,6a,NEW MIDDLETOWN,OH,40.96,-80.56,-10 to -5
44663,6a,NEW PHILADELPHIA,OH,40.48,-81.44,-10 to -5
44853,6a,NEW RIEGEL,OH,41.05,-83.31,-10 to -5
44443,6a,NEW SPRINGFIELD,OH,40.92,-80.58,-10 to -5
44444,6a,NEWTON FALLS,OH,41.18,-80.96,-10 to -5
44854,6a,NEW WASHINGTON,OH,40.96,-82.85,-10 to -5
44445,6a,NEW WATERFORD,OH,40.84,-80.62,-10 to -5
43549,6a,NEY,OH,41.38,-84.52,-10 to -5
44446,6a,NILES,OH,41.18,-80.75,-10 to -5
45872,6a,NORTH BALTIMORE,OH,41.18,-83.67,-10 to -5
44449,6a,NORTH BENTON,OH,40.98,-81.01,-10 to -5
44450,6a,NORTH BLOOMFIELD,OH,41.45,-80.8,-10 to -5
44855,6a,NORTH FAIRFIELD,OH,41.1,-82.61,-10 to -5
44056,6a,MACEDONIA,OH,41.31,-81.49,-10 to -5
44067,6a,NORTHFIELD,OH,41.34,-81.52,-10 to -5
44451,6a,NORTH JACKSON,OH,41.09,-80.86,-10 to -5
44666,6a,NORTH LAWRENCE,OH,40.84,-81.63,-10 to -5
44452,6a,NORTH LIMA,OH,40.95,-80.65,-10 to -5
44070,6b,NORTH OLMSTED,OH,41.41,-81.92,-5 to 0
44857,6a,NORWALK,OH,41.24,-82.61,-10 to -5
44859,6a,NOVA,OH,41.02,-82.35,-10 to -5
44072,5b,NOVELTY,OH,41.47,-81.32,-15 to -10
43449,6b,OAK HARBOR,OH,41.51,-83.14,-5 to 0
45873,6a,OAKWOOD,OH,41.09,-84.37,-10 to -5
44074,6a,OBERLIN,OH,41.29,-82.21,-10 to -5
45874,6a,OHIO CITY,OH,40.77,-84.61,-10 to -5
44667,6a,ORRVILLE,OH,40.84,-81.77,-10 to -5
44076,6a,ORWELL,OH,41.53,-80.85,-10 to -5
45875,6a,OTTAWA,OH,41.02,-84.04,-10 to -5
44077,6b,PAINESVILLE,OH,41.72,-81.24,-5 to 0
45877,6a,PANDORA,OH,40.94,-83.96,-10 to -5
44669,6a,PARIS,OH,40.8,-81.15,-10 to -5
45879,6a,PAULDING,OH,41.13,-84.58,-10 to -5
45880,6a,PAYNE,OH,41.07,-84.72,-10 to -5
43450,6a,PEMBERVILLE,OH,41.4,-83.45,-10 to -5
44264,6a,PENINSULA,OH,41.23,-81.55,-10 to -5
44081,6b,PERRY,OH,41.76,-81.14,-5 to 0
43551,6a,PERRYSBURG,OH,41.55,-83.62,-10 to -5
44864,5b,PERRYSVILLE,OH,40.65,-82.31,-15 to -10
44454,6a,PETERSBURG,OH,40.9,-80.54,-10 to -5
43983,6a,PIEDMONT,OH,40.14,-81.21,-10 to -5
44082,5b,PIERPONT,OH,41.76,-80.57,-15 to -10
43554,5b,PIONEER,OH,41.67,-84.55,-15 to -10
44865,6a,PLYMOUTH,OH,40.99,-82.66,-10 to -5
44866,6a,POLK,OH,40.94,-82.21,-10 to -5
43451,6a,PORTAGE,OH,41.32,-83.64,-10 to -5
43452,6b,PORT CLINTON,OH,41.5,-82.93,-5 to 0
43942,6b,POWHATAN POINT,OH,39.86,-80.8,-5 to 0
44266,6a,RAVENNA,OH,41.15,-81.24,-10 to -5
45841,6a,JENERA,OH,40.89,-83.72,-10 to -5
45881,6a,RAWSON,OH,40.95,-83.78,-10 to -5
43943,6b,RAYLAND,OH,40.18,-80.69,-5 to 0
44867,6a,REPUBLIC,OH,41.12,-83.01,-10 to -5
44286,6a,RICHFIELD,OH,41.23,-81.63,-10 to -5
43944,6a,RICHMOND,OH,40.43,-80.77,-10 to -5
43457,6a,RISINGSUN,OH,41.26,-83.42,-10 to -5
44270,6a,RITTMAN,OH,40.97,-81.78,-10 to -5
44084,6a,ROCK CREEK,OH,41.66,-80.85,-10 to -5
45882,6a,ROCKFORD,OH,40.69,-84.64,-10 to -5
44455,6a,ROGERS,OH,40.79,-80.62,-10 to -5
44085,5b,ROME,OH,41.6,-80.86,-15 to -10
44272,6a,ROOTSTOWN,OH,41.09,-81.18,-10 to -5
43462,6a,RUDOLPH,OH,41.29,-83.7,-10 to -5
45883,6a,SAINT HENRY,OH,40.42,-84.63,-10 to -5
45885,6a,SAINT MARYS,OH,40.54,-84.39,-10 to -5
44460,6a,SALEM,OH,40.9,-80.85,-10 to -5
43945,6a,SALINEVILLE,OH,40.62,-80.83,-10 to -5
44870,6b,SANDUSKY,OH,41.45,-82.71,-5 to 0
43946,6a,SARDIS,OH,39.66,-80.95,-10 to -5
43988,6a,SCIO,OH,40.39,-81.08,-10 to -5
45886,6a,SCOTT,OH,40.98,-84.58,-10 to -5
44672,6a,SEBRING,OH,40.92,-81.02,-10 to -5
44273,6a,SEVILLE,OH,41.02,-81.86,-10 to -5
43947,6b,SHADYSIDE,OH,39.97,-80.75,-5 to 0
44875,6a,SHELBY,OH,40.88,-82.66,-10 to -5
44675,6a,SHERRODSVILLE,OH,40.49,-81.24,-10 to -5
43556,6a,SHERWOOD,OH,41.29,-84.55,-10 to -5
44878,6a,SHILOH,OH,40.96,-82.6,-10 to -5
44676,6a,SHREVE,OH,40.68,-82.02,-10 to -5
44677,6a,SMITHVILLE,OH,40.86,-81.85,-10 to -5
44470,6a,SOUTHINGTON,OH,41.3,-80.95,-10 to -5
44275,6a,SPENCER,OH,41.09,-82.12,-10 to -5
45887,6a,SPENCERVILLE,OH,40.7,-84.35,-10 to -5
43950,6a,SAINT CLAIRSVILLE,OH,40.07,-80.89,-10 to -5
44276,6a,STERLING,OH,40.94,-81.85,-10 to -5
43952,6b,STEUBENVILLE,OH,40.36,-80.64,-5 to 0
43953,6b,STEUBENVILLE,OH,40.36,-80.64,-5 to 0
44680,6a,STRASBURG,OH,40.59,-81.52,-10 to -5
44471,6a,STRUTHERS,OH,41.05,-80.59,-10 to -5
43557,6a,STRYKER,OH,41.5,-84.41,-10 to -5
44681,6a,SUGARCREEK,OH,40.5,-81.64,-10 to -5
44880,6a,SULLIVAN,OH,41.03,-82.21,-10 to -5
43558,6a,SWANTON,OH,41.58,-83.89,-10 to -5
44882,6a,SYCAMORE,OH,40.95,-83.17,-10 to -5
43560,6a,SYLVANIA,OH,41.71,-83.7,-10 to -5
44278,6b,TALLMADGE,OH,41.1,-81.42,-5 to 0
44086,5b,THOMPSON,OH,41.67,-81.06,-15 to -10
44883,6a,TIFFIN,OH,41.11,-83.17,-10 to -5
43963,6b,TILTONSVILLE,OH,40.17,-80.69,-5 to 0
44887,6a,TIRO,OH,40.9,-82.76,-10 to -5
43460,6b,ROSSFORD,OH,41.6,-83.56,-5 to 0
43601,6b,TOLEDO,OH,41.66,-83.58,-5 to 0
43604,6b,TOLEDO,OH,41.66,-83.58,-5 to 0
43605,6b,TOLEDO,OH,41.66,-83.58,-5 to 0
43606,6b,TOLEDO,OH,41.66,-83.58,-5 to 0
43607,6b,TOLEDO,OH,41.66,-83.58,-5 to 0
43608,6b,TOLEDO,OH,41.66,-83.58,-5 to 0
43609,6b,TOLEDO,OH,41.66,-83.58,-5 to 0
43610,6b,TOLEDO,OH,41.66,-83.58,-5 to 0
43611,6b,TOLEDO,OH,41.66,-83.58,-5 to 0
43612,6b,TOLEDO,OH,41.66,-83.58,-5 to 0
43613,6b,TOLEDO,OH,41.66,-83.58,-5 to 0
43614,6a,TOLEDO,OH,41.66,-83.58,-10 to -5
43615,6a,TOLEDO,OH,41.66,-83.58,-10 to -5
43616,6b,OREGON,OH,41.66,-83.41,-5 to 0
43617,6a,TOLEDO,OH,41.66,-83.58,-10 to -5
43619,6b,NORTHWOOD,OH,41.61,-83.48,-5 to 0
43620,6b,TOLEDO,OH,41.66,-83.58,-5 to 0
43623,6a,TOLEDO,OH,41.66,-83.58,-10 to -5
43964,6b,TORONTO,OH,40.46,-80.6,-5 to 0
44087,6a,TWINSBURG,OH,41.32,-81.45,-10 to -5
44683,6a,UHRICHSVILLE,OH,40.4,-81.35,-10 to -5
44699,6a,TIPPECANOE,OH,40.27,-81.28,-10 to -5
44685,6a,UNIONTOWN,OH,40.97,-81.4,-10 to -5
44280,6a,VALLEY CITY,OH,41.23,-81.92,-10 to -5
45889,6a,VAN BUREN,OH,41.13,-83.64,-10 to -5
45890,6a,VANLUE,OH,40.97,-83.48,-10 to -5
45891,6a,VAN WERT,OH,40.86,-84.58,-10 to -5
45894,6a,VENEDOCIA,OH,40.78,-84.45,-10 to -5
44089,6a,VERMILION,OH,41.41,-82.31,-10 to -5
43464,6a,VICKERY,OH,41.38,-82.89,-10 to -5
44473,6a,VIENNA,OH,41.25,-80.67,-10 to -5
44281,6a,WADSWORTH,OH,41.02,-81.73,-10 to -5
44889,6a,WAKEMAN,OH,41.25,-82.4,-10 to -5
43465,6b,WALBRIDGE,OH,41.58,-83.48,-5 to 0
45819,6a,BUCKLAND,OH,40.62,-84.26,-10 to -5
45895,6a,WAPAKONETA,OH,40.57,-84.19,-10 to -5
44481,6a,WARREN,OH,41.23,-80.81,-10 to -5
44483,6a,WARREN,OH,41.23,-80.81,-10 to -5
44484,6a,WARREN,OH,41.23,-80.81,-10 to -5
44485,6a,WARREN,OH,41.23,-80.81,-10 to -5
44490,6a,WASHINGTONVILLE,OH,40.89,-80.76,-10 to -5
43566,6a,WATERVILLE,OH,41.49,-83.73,-10 to -5
43567,6a,WAUSEON,OH,41.55,-84.14,-10 to -5
43466,6a,WAYNE,OH,41.3,-83.47,-10 to -5
44688,6a,WAYNESBURG,OH,40.66,-81.25,-10 to -5
45896,6a,WAYNESFIELD,OH,40.6,-83.97,-10 to -5
44090,6a,WELLINGTON,OH,41.16,-82.22,-10 to -5
43968,6a,WELLSVILLE,OH,40.6,-80.65,-10 to -5
44491,6a,WEST FARMINGTON,OH,41.39,-80.97,-10 to -5
43569,6a,WESTON,OH,41.34,-83.79,-10 to -5
44287,6a,WEST SALEM,OH,40.96,-82.1,-10 to -5
43570,6a,WEST UNITY,OH,41.58,-84.43,-10 to -5
43571,6a,WHITEHOUSE,OH,41.51,-83.8,-10 to -5
44092,6a,WICKLIFFE,OH,41.6,-81.46,-10 to -5
44890,6a,WILLARD,OH,41.05,-82.72,-10 to -5
44093,5b,WILLIAMSFIELD,OH,41.53,-80.61,-15 to -10
44094,6b,WILLOUGHBY,OH,41.64,-81.4,-5 to 0
44095,6b,EASTLAKE,OH,41.65,-81.43,-5 to 0
45898,6a,WILLSHIRE,OH,40.74,-84.79,-10 to -5
44689,6a,WILMOT,OH,40.65,-81.63,-10 to -5
44288,6a,WINDHAM,OH,41.23,-81.03,-10 to -5
44099,5b,WINDSOR,OH,41.56,-80.96,-15 to -10
43469,6a,WOODVILLE,OH,41.45,-83.36,-10 to -5
44691,6a,WOOSTER,OH,40.81,-81.93,-10 to -5
43971,6b,YORKVILLE,OH,40.15,-80.7,-5 to 0
44502,6a,YOUNGSTOWN,OH,41.09,-80.64,-10 to -5
44503,6a,YOUNGSTOWN,OH,41.09,-80.64,-10 to -5
44504,6a,YOUNGSTOWN,OH,41.09,-80.64,-10 to -5
44505,6a,YOUNGSTOWN,OH,41.09,-80.64,-10 to -5
44506,6a,YOUNGSTOWN,OH,41.09,-80.64,-10 to -5
44507,6a,YOUNGSTOWN,OH,41.09,-80.64,-10 to -5
44509,6a,YOUNGSTOWN,OH,41.09,-80.64,-10 to -5
44510,6a,YOUNGSTOWN,OH,41.09,-80.64,-10 to -5
44511,6a,YOUNGSTOWN,OH,41.09,-80.64,-10 to -5
44512,6a,YOUNGSTOWN,OH,41.09,-80.64,-10 to -5
44514,6a,YOUNGSTOWN,OH,41.09,-80.64,-10 to -5
44515,6a,YOUNGSTOWN,OH,41.09,-80.64,-10 to -5
47001,6a,AURORA,IN,39.06,-84.9,-10 to -5
47006,6a,BATESVILLE,IN,39.29,-85.21,-10 to -5
47010,6a,BATH,IN,39.49,-84.83,-10 to -5
47012,6a,BROOKVILLE,IN,39.42,-85,-10 to -5
47016,6a,CEDAR GROVE,IN,39.35,-84.93,-10 to -5
47017,6a,CROSS PLAINS,IN,38.94,-85.22,-10 to -5
47018,6a,DILLSBORO,IN,39.01,-85.06,-10 to -5
47020,6a,FLORENCE,IN,38.82,-84.93,-10 to -5
47022,6a,GUILFORD,IN,39.2,-84.96,-10 to -5
47060,6a,WEST HARRISON,IN,39.26,-84.82,-10 to -5
47023,6a,HOLTON,IN,39.07,-85.38,-10 to -5
47024,6a,LAUREL,IN,39.5,-85.18,-10 to -5
47025,6a,LAWRENCEBURG,IN,39.1,-84.86,-10 to -5
47030,6a,METAMORA,IN,39.42,-85.14,-10 to -5
47031,6a,MILAN,IN,39.12,-85.13,-10 to -5
47032,6a,MOORES HILL,IN,39.11,-85.08,-10 to -5
47036,6a,OLDENBURG,IN,39.33,-85.2,-10 to -5
47037,6a,OSGOOD,IN,39.12,-85.29,-10 to -5
47038,6a,PATRIOT,IN,38.83,-84.82,-10 to -5
47040,6b,RISING SUN,IN,38.95,-84.85,-5 to 0
47041,6a,SUNMAN,IN,39.23,-85.09,-10 to -5
